Tempo (0.100 seg);PV;SP;MV
1345.80;59.42;60.00;42.13
1345.90;59.22;60.00;42.31
1346.00;61.00;60.00;40.82
1346.10;59.02;60.00;42.48
1346.20;59.61;60.00;41.98
1346.30;59.06;60.00;42.45
1346.40;59.09;60.00;42.44
1346.50;60.89;60.00;40.93
1346.60;59.64;60.00;41.97
1346.70;60.57;60.00;41.20
1346.80;58.81;60.00;42.67
1346.90;60.88;60.00;40.94
1347.00;58.74;60.00;42.73
1347.10;59.10;60.00;42.44
1347.20;59.27;60.00;42.31
1347.30;61.06;60.00;40.81
1347.40;60.32;60.00;41.42
1347.50;60.00;60.00;41.69
1347.60;59.14;60.00;42.41
1347.70;60.80;60.00;41.02
1347.80;59.60;60.00;42.02
1347.90;60.49;60.00;41.28
1348.00;58.93;60.00;42.59
1348.10;59.72;60.00;41.93
1348.20;59.07;60.00;42.48
1348.30;60.42;60.00;41.35
1348.40;59.56;60.00;42.07
1348.50;61.28;60.00;40.63
1348.60;60.46;60.00;41.30
1348.70;60.00;60.00;41.69
1348.80;59.56;60.00;42.06
1348.90;60.09;60.00;41.61
1349.00;60.46;60.00;41.30
1349.10;59.88;60.00;41.79
1349.20;59.47;60.00;42.14
1349.30;59.54;60.00;42.08
1349.40;60.51;60.00;41.27
1349.50;60.74;60.00;41.07
1349.60;59.84;60.00;41.82
1349.70;60.98;60.00;40.86
1349.80;59.12;60.00;42.42
1349.90;59.14;60.00;42.41
1350.00;61.12;60.00;40.75
1350.10;60.17;60.00;41.54
1350.20;60.42;60.00;41.33
1350.30;60.56;60.00;41.21
1350.40;61.29;60.00;40.59
1350.50;59.09;60.00;42.43
1350.60;59.68;60.00;41.94
1350.70;61.05;60.00;40.79
1350.80;60.98;60.00;40.84
1350.90;59.43;60.00;42.14
1351.00;59.64;60.00;41.96
1351.10;60.85;60.00;40.95
1351.20;60.95;60.00;40.86
1351.30;59.19;60.00;42.33
1351.40;59.93;60.00;41.71
1351.50;59.64;60.00;41.96
1351.60;59.12;60.00;42.40
1351.70;59.67;60.00;41.95
1351.80;60.46;60.00;41.28
1351.90;59.62;60.00;41.99
1352.00;59.11;60.00;42.42
1352.10;61.10;60.00;40.75
1352.20;59.59;60.00;42.01
1352.30;59.79;60.00;41.85
1352.40;59.21;60.00;42.34
1352.50;59.19;60.00;42.37
1352.60;58.97;60.00;42.55
1352.70;60.56;60.00;41.23
1352.80;59.91;60.00;41.76
1352.90;58.97;60.00;42.56
1353.00;60.77;60.00;41.06
1353.10;59.51;60.00;42.11
1353.20;59.24;60.00;42.33
1353.30;60.89;60.00;40.95
1353.40;59.71;60.00;41.94
1353.50;59.99;60.00;41.71
1353.60;59.48;60.00;42.14
1353.70;59.45;60.00;42.16
1353.80;60.97;60.00;40.89
1353.90;61.09;60.00;40.78
1354.00;59.05;60.00;42.49
1354.10;59.46;60.00;42.15
1354.20;59.29;60.00;42.30
1354.30;60.56;60.00;41.24
1354.40;60.84;60.00;40.99
1354.50;59.47;60.00;42.15
1354.60;60.83;60.00;41.00
1354.70;60.76;60.00;41.06
1354.80;60.81;60.00;41.00
1354.90;59.90;60.00;41.76
1355.00;59.87;60.00;41.80
1355.10;60.80;60.00;41.01
1355.20;61.31;60.00;40.57
1355.30;61.10;60.00;40.74
1355.40;60.75;60.00;41.02
1355.50;59.76;60.00;41.85
1355.60;60.92;60.00;40.88
1355.70;59.93;60.00;41.70
1355.80;61.22;60.00;40.62
1355.90;60.54;60.00;41.18
1356.00;60.43;60.00;41.27
1356.10;59.94;60.00;41.67
1356.20;60.89;60.00;40.88
1356.30;58.81;60.00;42.62
1356.40;58.93;60.00;42.53
1356.50;60.26;60.00;41.42
1356.60;59.39;60.00;42.15
1356.70;58.92;60.00;42.55
1356.80;59.58;60.00;42.00
1356.90;59.00;60.00;42.49
1357.00;60.87;60.00;40.93
1357.10;59.04;60.00;42.46
1357.20;59.16;60.00;42.37
1357.30;58.93;60.00;42.57
1357.40;59.42;60.00;42.17
1357.50;59.33;60.00;42.25
1357.60;59.33;60.00;42.25
1357.70;59.99;60.00;41.71
1357.80;60.60;60.00;41.19
1357.90;59.30;60.00;42.28
1358.00;58.89;60.00;42.63
1358.10;60.49;60.00;41.30
1358.20;60.06;60.00;41.65
1358.30;59.16;60.00;42.41
1358.40;60.65;60.00;41.16
1358.50;59.62;60.00;42.02
1358.60;60.58;60.00;41.22
1358.70;59.93;60.00;41.76
1358.80;59.17;60.00;42.40
1358.90;58.94;60.00;42.60
1359.00;60.57;60.00;41.24
1359.10;60.27;60.00;41.49
1359.20;59.95;60.00;41.76
1359.30;60.38;60.00;41.39
1359.40;59.48;60.00;42.14
1359.50;59.30;60.00;42.30
1359.60;60.26;60.00;41.50
1359.70;60.82;60.00;41.03
1359.80;60.97;60.00;40.90
1359.90;60.91;60.00;40.93
1360.00;61.38;60.00;40.53
1360.10;59.97;60.00;41.71
1360.20;59.29;60.00;42.28
1360.30;60.04;60.00;41.65
1360.40;59.33;60.00;42.25
1360.50;60.01;60.00;41.69
1360.60;59.62;60.00;42.01
1360.70;59.21;60.00;42.36
1360.80;59.80;60.00;41.87
1360.90;59.41;60.00;42.20
1361.00;60.04;60.00;41.67
1361.10;60.15;60.00;41.58
1361.20;59.70;60.00;41.96
1361.30;60.19;60.00;41.55
1361.40;60.14;60.00;41.59
1361.50;58.92;60.00;42.62
1361.60;59.90;60.00;41.80
1361.70;59.47;60.00;42.16
1361.80;59.98;60.00;41.74
1361.90;59.24;60.00;42.36
1362.00;58.95;60.00;42.61
1362.10;59.35;60.00;42.28
1362.20;59.36;60.00;42.28
1362.30;60.88;60.00;41.01
1362.40;59.06;60.00;42.53
1362.50;58.98;60.00;42.61
1362.60;59.72;60.00;41.99
1362.70;58.99;60.00;42.61
1362.80;60.22;60.00;41.58
1362.90;59.90;60.00;41.85
1363.00;61.19;60.00;40.77
1363.10;59.05;60.00;42.56
1363.20;59.12;60.00;42.50
1363.30;60.72;60.00;41.17
1363.40;59.92;60.00;41.84
1363.50;59.69;60.00;42.02
1363.60;60.38;60.00;41.45
1363.70;60.40;60.00;41.43
1363.80;59.89;60.00;41.86
1363.90;60.82;60.00;41.07
1364.00;61.46;60.00;40.53
1364.10;60.46;60.00;41.36
1364.20;60.97;60.00;40.93
1364.30;61.14;60.00;40.77
1364.40;59.32;60.00;42.29
1364.50;61.33;60.00;40.61
1364.60;61.42;60.00;40.52
1364.70;59.32;60.00;42.28
1364.80;59.68;60.00;41.98
1364.90;60.06;60.00;41.66
1365.00;60.61;60.00;41.20
1365.10;59.04;60.00;42.51
1365.20;59.95;60.00;41.75
1365.30;59.04;60.00;42.52
1365.40;59.50;60.00;42.14
1365.50;60.96;60.00;40.92
1365.60;61.26;60.00;40.66
1365.70;59.18;60.00;42.40
1365.80;61.22;60.00;40.69
1365.90;60.74;60.00;41.09
1366.00;61.19;60.00;40.70
1366.10;59.20;60.00;42.36
1366.20;59.74;60.00;41.91
1366.30;60.42;60.00;41.35
1366.40;61.18;60.00;40.71
1366.50;61.13;60.00;40.74
1366.60;59.94;60.00;41.73
1366.70;59.59;60.00;42.02
1366.80;59.73;60.00;41.91
1366.90;60.38;60.00;41.36
1367.00;59.57;60.00;42.04
1367.10;60.07;60.00;41.63
1367.20;60.19;60.00;41.53
1367.30;58.86;60.00;42.64
1367.40;60.02;60.00;41.68
1367.50;59.69;60.00;41.95
1367.60;59.40;60.00;42.20
1367.70;60.06;60.00;41.65
1367.80;60.45;60.00;41.32
1367.90;59.57;60.00;42.05
1368.00;60.52;60.00;41.26
1368.10;60.74;60.00;41.07
1368.20;59.30;60.00;42.27
1368.30;60.68;60.00;41.12
1368.40;59.51;60.00;42.10
1368.50;60.79;60.00;41.03
1368.60;60.66;60.00;41.13
1368.70;59.30;60.00;42.27
1368.80;60.72;60.00;41.08
1368.90;60.01;60.00;41.67
1369.00;59.31;60.00;42.26
1369.10;60.79;60.00;41.02
1369.20;58.95;60.00;42.56
1369.30;58.75;60.00;42.74
1369.40;59.50;60.00;42.12
1369.50;61.01;60.00;40.85
1369.60;60.11;60.00;41.60
1369.70;59.78;60.00;41.88
1369.80;60.26;60.00;41.47
1369.90;60.37;60.00;41.38
1370.00;58.77;60.00;42.72
1370.10;59.60;60.00;42.03
1370.20;60.03;60.00;41.68
1370.30;59.83;60.00;41.85
1370.40;59.06;60.00;42.50
1370.50;60.12;60.00;41.61
1370.60;58.94;60.00;42.60
1370.70;60.83;60.00;41.02
1370.80;59.71;60.00;41.96
1370.90;60.30;60.00;41.46
1371.00;59.13;60.00;42.44
1371.10;59.39;60.00;42.24
1371.20;60.95;60.00;40.92
1371.30;61.09;60.00;40.80
1371.40;60.13;60.00;41.60
1371.50;60.58;60.00;41.22
1371.60;59.41;60.00;42.19
1371.70;59.59;60.00;42.05
1371.80;59.31;60.00;42.29
1371.90;60.93;60.00;40.94
1372.00;60.06;60.00;41.66
1372.10;59.12;60.00;42.45
1372.20;59.73;60.00;41.94
1372.30;60.87;60.00;40.99
1372.40;59.49;60.00;42.14
1372.50;58.99;60.00;42.56
1372.60;61.28;60.00;40.65
1372.70;59.46;60.00;42.17
1372.80;60.58;60.00;41.23
1372.90;60.04;60.00;41.67
1373.00;59.16;60.00;42.42
1373.10;59.87;60.00;41.83
1373.20;60.80;60.00;41.05
1373.30;59.41;60.00;42.21
1373.40;59.31;60.00;42.30
1373.50;59.52;60.00;42.12
1373.60;59.92;60.00;41.79
1373.70;61.15;60.00;40.76
1373.80;60.41;60.00;41.37
1373.90;60.82;60.00;41.02
1374.00;60.74;60.00;41.08
1374.10;59.47;60.00;42.15
1374.20;60.04;60.00;41.68
1374.30;59.15;60.00;42.42
1374.40;60.27;60.00;41.48
1374.50;59.16;60.00;42.42
1374.60;60.93;60.00;40.94
1374.70;61.02;60.00;40.85
1374.80;60.27;60.00;41.47
1374.90;59.04;60.00;42.51
1375.00;60.67;60.00;41.14
1375.10;60.51;60.00;41.27
1375.20;58.89;60.00;42.63
1375.30;60.90;60.00;40.95
1375.40;60.71;60.00;41.10
1375.50;60.07;60.00;41.63
1375.60;59.00;60.00;42.54
1375.70;60.30;60.00;41.45
1375.80;61.04;60.00;40.83
1375.90;59.15;60.00;42.40
1376.00;60.10;60.00;41.61
1376.10;60.57;60.00;41.22
1376.20;59.90;60.00;41.77
1376.30;61.03;60.00;40.82
1376.40;59.86;60.00;41.80
1376.50;59.23;60.00;42.33
1376.60;60.89;60.00;40.94
1376.70;59.32;60.00;42.26
1376.80;60.65;60.00;41.14
1376.90;59.81;60.00;41.84
1377.00;60.88;60.00;40.94
1377.10;59.42;60.00;42.17
1377.20;59.37;60.00;42.21
1377.30;61.00;60.00;40.85
1377.40;59.82;60.00;41.83
1377.50;60.61;60.00;41.17
1377.60;59.14;60.00;42.40
1377.70;59.17;60.00;42.38
1377.80;60.98;60.00;40.86
1377.90;61.00;60.00;40.84
1378.00;59.40;60.00;42.18
1378.10;59.43;60.00;42.16
1378.20;60.42;60.00;41.33
1378.30;60.23;60.00;41.48
1378.40;59.28;60.00;42.28
1378.50;60.86;60.00;40.96
1378.60;59.83;60.00;41.82
1378.70;59.07;60.00;42.46
1378.80;60.49;60.00;41.28
1378.90;58.86;60.00;42.64
1379.00;60.43;60.00;41.33
1379.10;59.91;60.00;41.76
1379.20;59.12;60.00;42.43
1379.30;59.27;60.00;42.31
1379.40;60.78;60.00;41.04
1379.50;59.39;60.00;42.21
1379.60;59.92;60.00;41.77
1379.70;59.08;60.00;42.48
1379.80;59.03;60.00;42.53
1379.90;59.49;60.00;42.15
1380.00;59.84;60.00;41.85
1380.10;60.38;60.00;41.40
1380.20;61.16;60.00;40.74
1380.30;60.92;60.00;40.93
1380.40;61.02;60.00;40.84
1380.50;60.55;60.00;41.23
1380.60;59.05;60.00;42.49
1380.70;60.95;60.00;40.90
1380.80;60.45;60.00;41.31
1380.90;61.19;60.00;40.69
1381.00;59.39;60.00;42.19
1381.10;60.18;60.00;41.53
1381.20;59.60;60.00;42.02
1381.30;59.76;60.00;41.89
1381.40;60.84;60.00;40.98
1381.50;59.59;60.00;42.03
1381.60;60.55;60.00;41.22
1381.70;60.19;60.00;41.52
1381.80;60.64;60.00;41.14
1381.90;59.29;60.00;42.27
1382.00;60.29;60.00;41.43
1382.10;61.18;60.00;40.68
1382.20;59.48;60.00;42.10
1382.30;59.29;60.00;42.27
1382.40;60.17;60.00;41.53
1382.50;60.85;60.00;40.95
1382.60;59.90;60.00;41.75
1382.70;59.73;60.00;41.90
1382.80;59.36;60.00;42.21
1382.90;61.13;60.00;40.72
1383.00;60.82;60.00;40.97
1383.10;60.82;60.00;40.97
1383.20;61.06;60.00;40.76
1383.30;59.55;60.00;42.02
1383.40;59.86;60.00;41.76
1383.50;59.84;60.00;41.78
1383.60;60.27;60.00;41.42
1383.70;59.83;60.00;41.79
1383.80;58.87;60.00;42.60
1383.90;59.67;60.00;41.94
1384.00;61.04;60.00;40.79
1384.10;60.43;60.00;41.29
1384.20;60.62;60.00;41.12
1384.30;60.17;60.00;41.50
1384.40;61.02;60.00;40.78
1384.50;59.51;60.00;42.05
1384.60;59.10;60.00;42.39
1384.70;61.03;60.00;40.77
1384.80;60.60;60.00;41.13
1384.90;59.24;60.00;42.27
1385.00;59.14;60.00;42.36
1385.10;59.30;60.00;42.23
1385.20;60.79;60.00;40.98
1385.30;60.25;60.00;41.44
1385.40;58.64;60.00;42.79
1385.50;58.67;60.00;42.77
1385.60;59.68;60.00;41.93
1385.70;60.41;60.00;41.32
1385.80;60.26;60.00;41.44
1385.90;58.93;60.00;42.56
1386.00;58.99;60.00;42.52
1386.10;60.28;60.00;41.44
1386.20;59.83;60.00;41.81
1386.30;59.44;60.00;42.15
1386.40;59.49;60.00;42.11
1386.50;60.94;60.00;40.89
1386.60;59.46;60.00;42.13
1386.70;59.69;60.00;41.94
1386.80;59.51;60.00;42.09
1386.90;58.95;60.00;42.57
1387.00;59.91;60.00;41.77
1387.10;59.54;60.00;42.09
1387.20;59.09;60.00;42.47
1387.30;60.13;60.00;41.60
1387.40;60.88;60.00;40.97
1387.50;61.29;60.00;40.62
1387.60;60.02;60.00;41.67
1387.70;59.28;60.00;42.30
1387.80;59.66;60.00;41.99
1387.90;59.40;60.00;42.20
1388.00;59.50;60.00;42.13
1388.10;60.16;60.00;41.57
1388.20;60.04;60.00;41.68
1388.30;60.82;60.00;41.02
1388.40;61.13;60.00;40.75
1388.50;59.11;60.00;42.44
1388.60;60.50;60.00;41.28
1388.70;59.44;60.00;42.17
1388.80;60.65;60.00;41.15
1388.90;59.41;60.00;42.19
1389.00;59.87;60.00;41.81
1389.10;60.35;60.00;41.40
1389.20;60.78;60.00;41.04
1389.30;61.12;60.00;40.74
1389.40;61.34;60.00;40.55
1389.50;60.54;60.00;41.21
1389.60;60.73;60.00;41.05
1389.70;60.23;60.00;41.47
1389.80;59.12;60.00;42.40
1389.90;60.69;60.00;41.08
1390.00;60.43;60.00;41.30
1390.10;58.93;60.00;42.55
1390.20;60.87;60.00;40.93
1390.30;60.57;60.00;41.18
1390.40;59.20;60.00;42.32
1390.50;61.00;60.00;40.82
1390.60;60.73;60.00;41.03
1390.70;59.21;60.00;42.31
1390.80;60.80;60.00;40.97
1390.90;60.52;60.00;41.21
1391.00;59.88;60.00;41.74
1391.10;59.04;60.00;42.45
1391.20;59.27;60.00;42.26
1391.30;59.21;60.00;42.32
1391.40;59.09;60.00;42.42
1391.50;60.59;60.00;41.17
1391.60;59.59;60.00;42.01
1391.70;59.93;60.00;41.72
1391.80;60.30;60.00;41.42
1391.90;59.40;60.00;42.17
1392.00;59.56;60.00;42.04
1392.10;59.72;60.00;41.91
1392.20;60.57;60.00;41.19
1392.30;60.26;60.00;41.45
1392.40;59.75;60.00;41.88
1392.50;59.43;60.00;42.15
1392.60;60.57;60.00;41.19
1392.70;59.42;60.00;42.16
1392.80;60.32;60.00;41.41
1392.90;60.72;60.00;41.06
1393.00;59.35;60.00;42.21
1393.10;59.19;60.00;42.35
1393.20;58.89;60.00;42.61
1393.30;60.99;60.00;40.85
1393.40;59.57;60.00;42.04
1393.50;59.71;60.00;41.93
1393.60;59.28;60.00;42.29
1393.70;59.62;60.00;42.01
1393.80;58.88;60.00;42.64
1393.90;59.16;60.00;42.41
1394.00;61.13;60.00;40.76
1394.10;60.68;60.00;41.13
1394.20;60.63;60.00;41.17
1394.30;60.18;60.00;41.54
1394.40;59.28;60.00;42.30
1394.50;60.21;60.00;41.52
1394.60;60.71;60.00;41.10
1394.70;60.82;60.00;40.99
1394.80;60.09;60.00;41.61
1394.90;61.17;60.00;40.69
1395.00;60.93;60.00;40.89
1395.10;61.19;60.00;40.66
1395.20;59.53;60.00;42.05
1395.30;61.15;60.00;40.69
1395.40;61.10;60.00;40.72
1395.50;59.60;60.00;41.97
1395.60;59.91;60.00;41.72
1395.70;60.42;60.00;41.29
1395.80;60.67;60.00;41.07
1395.90;59.57;60.00;41.99
1396.00;60.21;60.00;41.46
1396.10;59.50;60.00;42.05
1396.20;60.68;60.00;41.06
1396.30;58.99;60.00;42.48
1396.40;61.09;60.00;40.72
1396.50;60.35;60.00;41.34
1396.60;60.96;60.00;40.82
1396.70;59.81;60.00;41.78
1396.80;60.34;60.00;41.34
1396.90;59.34;60.00;42.17
1397.00;59.83;60.00;41.77
1397.10;59.85;60.00;41.75
1397.20;60.46;60.00;41.24
1397.30;60.73;60.00;41.01
1397.40;58.80;60.00;42.63
1397.50;60.42;60.00;41.27
1397.60;59.73;60.00;41.86
1397.70;60.40;60.00;41.29
1397.80;60.37;60.00;41.31
1397.90;60.94;60.00;40.83
1398.00;60.13;60.00;41.51
1398.10;59.72;60.00;41.84
1398.20;60.93;60.00;40.83
1398.30;59.58;60.00;41.96
1398.40;58.65;60.00;42.74
1398.50;59.08;60.00;42.40
1398.60;60.78;60.00;40.97
1398.70;60.12;60.00;41.52
1398.80;60.32;60.00;41.36
1398.90;60.01;60.00;41.61
1399.00;59.86;60.00;41.74
1399.10;58.65;60.00;42.75
1399.20;60.24;60.00;41.43
1399.30;59.18;60.00;42.32
1399.40;60.85;60.00;40.92
1399.50;60.25;60.00;41.42
1399.60;59.30;60.00;42.22
1399.70;60.29;60.00;41.39
1399.80;60.29;60.00;41.38
1399.90;58.70;60.00;42.72
1400.00;59.78;60.00;41.82
1400.10;60.91;60.00;40.88
1400.20;60.78;60.00;40.98
1400.30;60.03;60.00;41.60
1400.40;60.67;60.00;41.06
1400.50;60.74;60.00;41.00
1400.60;60.35;60.00;41.32
1400.70;60.11;60.00;41.52
1400.80;58.84;60.00;42.59
1400.90;60.61;60.00;41.10
1401.00;61.09;60.00;40.70
1401.10;59.04;60.00;42.42
1401.20;59.20;60.00;42.28
1401.30;60.21;60.00;41.44
1401.40;60.57;60.00;41.14
1401.50;59.53;60.00;42.01
1401.60;59.13;60.00;42.35
1401.70;58.94;60.00;42.52
1401.80;60.32;60.00;41.37
1401.90;59.20;60.00;42.31
1402.00;59.61;60.00;41.96
1402.10;60.55;60.00;41.18
1402.20;59.96;60.00;41.67
1402.30;59.14;60.00;42.36
1402.40;60.43;60.00;41.29
1402.50;60.50;60.00;41.22
1402.60;59.37;60.00;42.17
1402.70;60.12;60.00;41.54
1402.80;60.85;60.00;40.93
1402.90;59.35;60.00;42.18
1403.00;59.16;60.00;42.35
1403.10;60.67;60.00;41.09
1403.20;61.11;60.00;40.71
1403.30;58.84;60.00;42.61
1403.40;59.55;60.00;42.02
1403.50;59.65;60.00;41.94
1403.60;59.90;60.00;41.73
1403.70;60.02;60.00;41.63
1403.80;60.00;60.00;41.65
1403.90;60.69;60.00;41.07
1404.00;59.72;60.00;41.88
1404.10;60.88;60.00;40.91
1404.20;59.56;60.00;42.01
1404.30;59.38;60.00;42.16
1404.40;61.00;60.00;40.80
1404.50;60.65;60.00;41.09
1404.60;60.33;60.00;41.36
1404.70;61.14;60.00;40.67
1404.80;59.36;60.00;42.16
1404.90;58.91;60.00;42.55
1405.00;59.72;60.00;41.87
1405.10;60.38;60.00;41.32
1405.20;60.44;60.00;41.26
1405.30;59.09;60.00;42.39
1405.40;60.29;60.00;41.40
1405.50;59.89;60.00;41.73
1405.60;59.51;60.00;42.05
1405.70;59.53;60.00;42.03
1405.80;61.08;60.00;40.73
1405.90;61.12;60.00;40.69
1406.00;60.20;60.00;41.46
1406.10;60.77;60.00;40.98
1406.20;59.33;60.00;42.19
1406.30;61.02;60.00;40.77
1406.40;60.31;60.00;41.36
1406.50;60.43;60.00;41.25
1406.60;60.03;60.00;41.58
1406.70;60.50;60.00;41.19
1406.80;60.03;60.00;41.58
1406.90;59.75;60.00;41.82
1407.00;60.03;60.00;41.58
1407.10;60.58;60.00;41.12
1407.20;59.03;60.00;42.42
1407.30;59.97;60.00;41.63
1407.40;59.19;60.00;42.29
1407.50;60.33;60.00;41.34
1407.60;58.91;60.00;42.53
1407.70;60.77;60.00;40.97
1407.80;60.27;60.00;41.39
1407.90;59.25;60.00;42.25
1408.00;59.31;60.00;42.21
1408.10;60.50;60.00;41.20
1408.20;59.94;60.00;41.67
1408.30;59.08;60.00;42.39
1408.40;59.48;60.00;42.07
1408.50;60.84;60.00;40.93
1408.60;59.82;60.00;41.78
1408.70;60.47;60.00;41.23
1408.80;60.68;60.00;41.05
1408.90;59.01;60.00;42.45
1409.00;58.96;60.00;42.50
1409.10;59.16;60.00;42.35
1409.20;59.71;60.00;41.89
1409.30;58.78;60.00;42.67
1409.40;59.24;60.00;42.29
1409.50;60.92;60.00;40.89
1409.60;59.98;60.00;41.67
1409.70;59.36;60.00;42.19
1409.80;59.38;60.00;42.18
1409.90;60.12;60.00;41.56
1410.00;59.41;60.00;42.16
1410.10;60.73;60.00;41.06
1410.20;59.37;60.00;42.19
1410.30;60.88;60.00;40.93
1410.40;60.50;60.00;41.24
1410.50;61.10;60.00;40.73
1410.60;60.74;60.00;41.03
1410.70;59.42;60.00;42.13
1410.80;59.68;60.00;41.92
1410.90;59.01;60.00;42.48
1411.00;60.51;60.00;41.23
1411.10;59.71;60.00;41.90
1411.20;58.99;60.00;42.51
1411.30;59.56;60.00;42.03
1411.40;60.26;60.00;41.45
1411.50;59.68;60.00;41.94
1411.60;59.40;60.00;42.17
1411.70;61.21;60.00;40.65
1411.80;59.19;60.00;42.34
1411.90;61.19;60.00;40.67
1412.00;59.54;60.00;42.04
1412.10;61.09;60.00;40.75
1412.20;59.79;60.00;41.83
1412.30;60.05;60.00;41.61
1412.40;59.93;60.00;41.71
1412.50;59.91;60.00;41.73
1412.60;59.87;60.00;41.76
1412.70;59.81;60.00;41.82
1412.80;60.90;60.00;40.90
1412.90;59.35;60.00;42.20
1413.00;59.94;60.00;41.71
1413.10;61.07;60.00;40.76
1413.20;58.88;60.00;42.59
1413.30;58.93;60.00;42.56
1413.40;59.16;60.00;42.37
1413.50;59.94;60.00;41.72
1413.60;60.16;60.00;41.54
1413.70;59.62;60.00;41.99
1413.80;59.32;60.00;42.25
1413.90;60.42;60.00;41.33
1414.00;59.37;60.00;42.21
1414.10;59.80;60.00;41.85
1414.20;59.93;60.00;41.74
1414.30;61.23;60.00;40.66
1414.40;60.72;60.00;41.07
1414.50;60.46;60.00;41.28
1414.60;59.92;60.00;41.73
1414.70;59.85;60.00;41.80
1414.80;61.12;60.00;40.73
1414.90;58.95;60.00;42.54
1415.00;61.13;60.00;40.72
1415.10;59.12;60.00;42.40
1415.20;60.00;60.00;41.67
1415.30;59.55;60.00;42.05
1415.40;60.65;60.00;41.12
1415.50;59.14;60.00;42.38
1415.60;60.73;60.00;41.05
1415.70;59.92;60.00;41.73
1415.80;59.98;60.00;41.68
1415.90;60.54;60.00;41.21
1416.00;59.12;60.00;42.40
1416.10;60.84;60.00;40.96
1416.20;60.46;60.00;41.28
1416.30;60.08;60.00;41.59
1416.40;59.24;60.00;42.30
1416.50;58.88;60.00;42.61
1416.60;58.89;60.00;42.61
1416.70;60.83;60.00;40.99
1416.80;59.55;60.00;42.06
1416.90;60.88;60.00;40.94
1417.00;58.94;60.00;42.56
1417.10;60.96;60.00;40.87
1417.20;59.57;60.00;42.03
1417.30;60.26;60.00;41.46
1417.40;59.87;60.00;41.79
1417.50;59.47;60.00;42.12
1417.60;60.64;60.00;41.14
1417.70;58.87;60.00;42.63
1417.80;60.86;60.00;40.96
1417.90;59.48;60.00;42.12
1418.00;60.79;60.00;41.01
1418.10;60.34;60.00;41.39
1418.20;59.78;60.00;41.86
1418.30;59.99;60.00;41.68
1418.40;60.73;60.00;41.06
1418.50;61.23;60.00;40.64
1418.60;60.24;60.00;41.45
1418.70;59.57;60.00;42.02
1418.80;59.02;60.00;42.48
1418.90;58.95;60.00;42.55
1419.00;60.96;60.00;40.87
1419.10;60.22;60.00;41.48
1419.20;60.64;60.00;41.13
1419.30;60.00;60.00;41.66
1419.40;60.78;60.00;41.00
1419.50;59.49;60.00;42.09
1419.60;60.62;60.00;41.14
1419.70;59.50;60.00;42.07
1419.80;60.37;60.00;41.35
1419.90;59.44;60.00;42.13
1420.00;60.01;60.00;41.65
1420.10;59.19;60.00;42.34
1420.20;60.22;60.00;41.48
1420.30;58.93;60.00;42.57
1420.40;59.35;60.00;42.22
1420.50;59.29;60.00;42.27
1420.60;60.29;60.00;41.44
1420.70;60.61;60.00;41.17
1420.80;60.70;60.00;41.09
1420.90;60.10;60.00;41.59
1421.00;60.83;60.00;40.97
1421.10;61.13;60.00;40.71
1421.20;58.91;60.00;42.57
1421.30;58.86;60.00;42.62
1421.40;59.73;60.00;41.90
1421.50;60.65;60.00;41.13
1421.60;60.65;60.00;41.12
1421.70;61.18;60.00;40.67
1421.80;60.87;60.00;40.92
1421.90;60.65;60.00;41.10
1422.00;59.38;60.00;42.17
1422.10;59.21;60.00;42.31
1422.20;59.97;60.00;41.68
1422.30;59.53;60.00;42.05
1422.40;59.45;60.00;42.12
1422.50;60.08;60.00;41.59
1422.60;60.29;60.00;41.41
1422.70;60.06;60.00;41.61
1422.80;60.88;60.00;40.91
1422.90;59.54;60.00;42.04
1423.00;58.81;60.00;42.66
1423.10;60.60;60.00;41.16
1423.20;59.85;60.00;41.78
1423.30;58.75;60.00;42.72
1423.40;59.80;60.00;41.84
1423.50;60.44;60.00;41.31
1423.60;60.03;60.00;41.64
1423.70;59.64;60.00;41.97
1423.80;58.83;60.00;42.66
1423.90;60.77;60.00;41.03
1424.00;59.06;60.00;42.47
1424.10;60.61;60.00;41.17
1424.20;59.21;60.00;42.34
1424.30;60.96;60.00;40.88
1424.40;60.23;60.00;41.48
1424.50;59.36;60.00;42.21
1424.60;60.99;60.00;40.85
1424.70;59.70;60.00;41.92
1424.80;59.21;60.00;42.34
1424.90;60.79;60.00;41.02
1425.00;60.88;60.00;40.93
1425.10;61.15;60.00;40.70
1425.20;60.80;60.00;40.99
1425.30;60.98;60.00;40.83
1425.40;60.85;60.00;40.93
1425.50;59.69;60.00;41.90
1425.60;61.22;60.00;40.61
1425.70;60.26;60.00;41.41
1425.80;61.10;60.00;40.70
1425.90;60.70;60.00;41.03
1426.00;60.37;60.00;41.30
1426.10;59.42;60.00;42.10
1426.20;59.34;60.00;42.17
1426.30;60.81;60.00;40.93
1426.40;58.77;60.00;42.64
1426.50;58.69;60.00;42.72
1426.60;60.93;60.00;40.85
1426.70;59.48;60.00;42.06
1426.80;60.59;60.00;41.13
1426.90;59.14;60.00;42.35
1427.00;59.22;60.00;42.29
1427.10;58.64;60.00;42.79
1427.20;58.83;60.00;42.63
1427.30;59.40;60.00;42.16
1427.40;60.33;60.00;41.38
1427.50;60.10;60.00;41.58
1427.60;60.16;60.00;41.53
1427.70;59.74;60.00;41.88
1427.80;58.97;60.00;42.53
1427.90;60.77;60.00;41.02
